superfamily,locus,gene model confidence,inferred-by-rule,classification
NAC,TraesCS7D02G062300,high,t,TF
NAC,TraesCS7D02G062400,high,t,TF
NAC,TraesCS7D02G062600,high,t,TF
NAC,TraesCS7D02G063300,high,t,TF
NAC,TraesCS7D02G100400,high,t,TF
NAC,TraesCS7D02G154200,high,t,TF
NAC,TraesCS7D02G174400,high,t,TF
NAC,TraesCS7D02G189900,high,t,TF
NAC,TraesCS7D02G196300,high,t,TF
NAC,TraesCS7D02G205200,high,t,TF
NAC,TraesCS7D02G207400,high,t,TF
NAC,TraesCS7D02G210600,high,t,TF
NAC,TraesCS7D02G210900,high,t,TF
NAC,TraesCS7D02G211300,high,t,TF
NAC,TraesCS7D02G211400,high,t,TF
NAC,TraesCS7D02G246100,high,t,TF
NAC,TraesCS7D02G263800,high,t,TF
NAC,TraesCS7D02G283800,high,t,TF
NAC,TraesCS7D02G295100,high,t,TF
NAC,TraesCS7D02G302000,high,t,TF
NAC,TraesCS7D02G314000,high,t,TF
NAC,TraesCS7D02G315100,high,t,TF
NAC,TraesCS7D02G322700,high,t,TF
NAC,TraesCS7D02G329200,high,t,TF
NAC,TraesCS7D02G342300,high,t,TF
NAC,TraesCS7D02G348100,high,t,TF
NAC,TraesCS7D02G365200,high,t,TF
NAC,TraesCS7D02G371800,high,t,TF
NAC,TraesCS7D02G451700,high,t,TF
NAC,TraesCS7D02G452500,high,t,TF
NAC,TraesCS7D02G535300,high,t,TF
NAC,TraesCS7D02G543400,high,t,TF
NAC,TraesCS7D02G543500,high,t,TF
NAC,TraesCSU01G119900,high,t,TF
NAC,TraesCSU01G120000,high,t,TF
NAC,TraesCSU01G135000,high,t,TF
NAC,TraesCSU01G137200,high,t,TF
NAC,TraesCSU01G163300,high,t,TF
NAC,TraesCSU01G168500,high,t,TF
NAC,TraesCSU01G174800,high,t,TF
NAC,TraesCSU01G215800,high,t,TF
NAC,TraesCSU01G230600,high,t,TF
PLATZ,TraesCS1A02G068200,high,t,TF
PLATZ,TraesCS1A02G192800,high,t,TF
PLATZ,TraesCS1B02G086700,high,t,TF
PLATZ,TraesCS1B02G207700,high,t,TF
PLATZ,TraesCS1D02G069600,high,t,TF
PLATZ,TraesCS1D02G196400,high,t,TF
PLATZ,TraesCS2A02G448300,high,t,TF
PLATZ,TraesCS2A02G496300,high,t,TF
PLATZ,TraesCS2A02G496400,high,t,TF
PLATZ,TraesCS2A02G496500,high,t,TF
PLATZ,TraesCS2B02G469000,high,t,TF
PLATZ,TraesCS2B02G524600,high,t,TF
PLATZ,TraesCS2D02G447400,high,t,TF
PLATZ,TraesCS2D02G496600,high,t,TF
PLATZ,TraesCS2D02G496700,high,t,TF
PLATZ,TraesCS3A02G497600,high,t,TF
PLATZ,TraesCS3A02G497900,high,t,TF
PLATZ,TraesCS3B02G560400,high,t,TF
PLATZ,TraesCS3B02G560600,high,t,TF
PLATZ,TraesCS3B02G561000,high,t,TF
PLATZ,TraesCS3D02G505000,high,t,TF
PLATZ,TraesCS3D02G505200,high,t,TF
PLATZ,TraesCS6A02G145200,high,t,TF
PLATZ,TraesCS6A02G156600,high,t,TF
PLATZ,TraesCS6A02G168400,high,t,TF
PLATZ,TraesCS6A02G248200,high,t,TF
PLATZ,TraesCS6A02G264400,high,t,TF
PLATZ,TraesCS6B02G173400,high,t,TF
PLATZ,TraesCS6B02G196100,high,t,TF
PLATZ,TraesCS6B02G276500,high,t,TF
PLATZ,TraesCS6B02G291400,high,t,TF
PLATZ,TraesCS6D02G134200,high,t,TF
PLATZ,TraesCS6D02G146600,high,t,TF
PLATZ,TraesCS6D02G157400,high,t,TF
PLATZ,TraesCS6D02G157500,high,t,TF
PLATZ,TraesCS6D02G230300,high,t,TF
PLATZ,TraesCS6D02G250500,high,t,TF
PLATZ,TraesCS7A02G281000,high,t,TF
PLATZ,TraesCS7A02G394800,high,t,TF
PLATZ,TraesCS7A02G479100,high,t,TF
PLATZ,TraesCS7B02G180100,high,t,TF
PLATZ,TraesCS7B02G296800,high,t,TF
PLATZ,TraesCS7B02G381500,high,t,TF
PLATZ,TraesCS7D02G279600,high,t,TF
PLATZ,TraesCS7D02G390300,high,t,TF
PLATZ,TraesCS7D02G466400,high,t,TF
Pseudo ARR-B,TraesCS4A02G200200,high,f,TF
Pseudo ARR-B,TraesCSU01G199500,high,f,TF
Pseudo ARR-B,TraesCSU01G221500,high,f,TF
Pseudo ARR-B,TraesCS2A02G081900,high,t,TF
Pseudo ARR-B,TraesCS2D02G079600,high,t,TF
Pseudo ARR-B,TraesCS4A02G105300,high,t,TF
Pseudo ARR-B,TraesCS4B02G115100,high,t,TF
Pseudo ARR-B,TraesCS4B02G198700,high,t,TF
Pseudo ARR-B,TraesCS4D02G112800,high,t,TF
Pseudo ARR-B,TraesCS4D02G199600,high,t,TF
Pseudo ARR-B,TraesCS5A02G320300,high,t,TF
Pseudo ARR-B,TraesCS5B02G320500,high,t,TF
Pseudo ARR-B,TraesCS5D02G326200,high,t,TF
Pseudo ARR-B,TraesCS6A02G227900,high,t,TF
Pseudo ARR-B,TraesCS6B02G253900,high,t,TF
Pseudo ARR-B,TraesCS6D02G207100,high,t,TF
Pseudo ARR-B,TraesCSU01G196100,high,t,TF
RB,TraesCS4A02G143200,high,t,TF
RB,TraesCS4B02G162200,high,t,TF
RB,TraesCS4D02G159600,high,t,TF
RB,TraesCS7A02G264800,high,t,TF
RB,TraesCS7B02G162700,high,t,TF
RB,TraesCS7D02G265600,high,t,TF
RWP-RK,TraesCS6B02G130800,high,f,TF
RWP-RK,TraesCS2A02G352400,high,t,TF
RWP-RK,TraesCS2A02G404400,high,t,TF
RWP-RK,TraesCS2A02G404500,high,t,TF
RWP-RK,TraesCS2B02G370400,high,t,TF
RWP-RK,TraesCS2B02G422300,high,t,TF
RWP-RK,TraesCS2B02G422400,high,t,TF
RWP-RK,TraesCS2D02G350400,high,t,TF
RWP-RK,TraesCS2D02G401300,high,t,TF
RWP-RK,TraesCS2D02G401400,high,t,TF
RWP-RK,TraesCS3A02G159600,high,t,TF
RWP-RK,TraesCS3A02G167700,high,t,TF
RWP-RK,TraesCS3B02G190300,high,t,TF
RWP-RK,TraesCS3B02G198700,high,t,TF
RWP-RK,TraesCS3D02G166900,high,t,TF
RWP-RK,TraesCS3D02G173800,high,t,TF
RWP-RK,TraesCS4A02G230700,high,t,TF
RWP-RK,TraesCS4B02G085200,high,t,TF
RWP-RK,TraesCS4B02G325500,high,t,TF
RWP-RK,TraesCS4D02G083200,high,t,TF
RWP-RK,TraesCS4D02G322400,high,t,TF
RWP-RK,TraesCS5A02G349500,high,t,TF
RWP-RK,TraesCS5A02G497800,high,t,TF
RWP-RK,TraesCS5B02G350900,high,t,TF
RWP-RK,TraesCS5D02G355900,high,t,TF
RWP-RK,TraesCS6A02G102400,high,t,TF
RWP-RK,TraesCS6A02G307500,high,t,TF
RWP-RK,TraesCS6A02G307600,high,t,TF
RWP-RK,TraesCS6B02G336100,high,t,TF
RWP-RK,TraesCS6B02G336200,high,t,TF
RWP-RK,TraesCS6D02G091000,high,t,TF
RWP-RK,TraesCS6D02G286800,high,t,TF
RWP-RK,TraesCS7A02G135900,high,t,TF
RWP-RK,TraesCS7A02G188400,high,t,TF
RWP-RK,TraesCS7A02G497400,high,t,TF
RWP-RK,TraesCS7B02G093300,high,t,TF
RWP-RK,TraesCS7D02G189500,high,t,TF
S1Fa-like,TraesCS2A02G292700,high,t,TF
S1Fa-like,TraesCS2B02G309100,high,t,TF
S1Fa-like,TraesCS2D02G290500,high,t,TF
SBP,TraesCS4D02G332700,high,f,TF
SBP,TraesCS1A02G255300,high,t,TF
SBP,TraesCS1B02G266100,high,t,TF
SBP,TraesCS1D02G254700,high,t,TF
SBP,TraesCS2A02G232400,high,t,TF
SBP,TraesCS2A02G413900,high,t,TF
SBP,TraesCS2A02G502300,high,t,TF
SBP,TraesCS2B02G250900,high,t,TF
SBP,TraesCS2B02G432700,high,t,TF
SBP,TraesCS2B02G530400,high,t,TF
SBP,TraesCS2D02G232800,high,t,TF
SBP,TraesCS2D02G410700,high,t,TF
SBP,TraesCS2D02G502900,high,t,TF
SBP,TraesCS3A02G432500,high,t,TF
SBP,TraesCS3B02G468400,high,t,TF
SBP,TraesCS3D02G425800,high,t,TF
SBP,TraesCS4A02G359500,high,t,TF
SBP,TraesCS5A02G265900,high,t,TF
SBP,TraesCS5A02G286700,high,t,TF
SBP,TraesCS5B02G265600,high,t,TF
SBP,TraesCS5B02G286000,high,t,TF
SBP,TraesCS5B02G512800,high,t,TF
SBP,TraesCS5D02G273900,high,t,TF
SBP,TraesCS5D02G294400,high,t,TF
SBP,TraesCS5D02G513300,high,t,TF
SBP,TraesCS6A02G110100,high,t,TF
SBP,TraesCS6A02G152000,high,t,TF
SBP,TraesCS6A02G155300,high,t,TF
SBP,TraesCS6B02G138400,high,t,TF
SBP,TraesCS6B02G180300,high,t,TF
SBP,TraesCS6B02G183400,high,t,TF
SBP,TraesCS6D02G098500,high,t,TF
SBP,TraesCS6D02G142100,high,t,TF
SBP,TraesCS6D02G145200,high,t,TF
SBP,TraesCS7A02G208000,high,t,TF
SBP,TraesCS7A02G246500,high,t,TF
SBP,TraesCS7A02G249100,high,t,TF
SBP,TraesCS7A02G260500,high,t,TF
SBP,TraesCS7A02G494800,high,t,TF
SBP,TraesCS7A02G494900,high,t,TF
SBP,TraesCS7A02G495000,high,t,TF
SBP,TraesCS7A02G495100,high,t,TF
SBP,TraesCS7B02G115200,high,t,TF
SBP,TraesCS7B02G142200,high,t,TF
SBP,TraesCS7B02G144900,high,t,TF
SBP,TraesCS7B02G158500,high,t,TF
SBP,TraesCS7B02G402200,high,t,TF
SBP,TraesCS7B02G402300,high,t,TF
SBP,TraesCS7B02G402400,high,t,TF
SBP,TraesCS7D02G210400,high,t,TF
SBP,TraesCS7D02G245200,high,t,TF
SBP,TraesCS7D02G248000,high,t,TF
SBP,TraesCS7D02G261500,high,t,TF
SBP,TraesCS7D02G482200,high,t,TF
SBP,TraesCS7D02G482300,high,t,TF
SBP,TraesCS7D02G482400,high,t,TF
SBP,TraesCS7D02G482500,high,t,TF
Sigma70-like,TraesCS4A02G157100,high,f,TF
Sigma70-like,TraesCS4D02G154500,high,f,TF
Sigma70-like,TraesCS1A02G426700,high,t,TF
Sigma70-like,TraesCS1A02G431600,high,t,TF
Sigma70-like,TraesCS1B02G461600,high,t,TF
Sigma70-like,TraesCS1B02G467100,high,t,TF
Sigma70-like,TraesCS1D02G436500,high,t,TF
Sigma70-like,TraesCS1D02G440900,high,t,TF
Sigma70-like,TraesCS4A02G095200,high,t,TF
Sigma70-like,TraesCS4A02G315700,high,t,TF
Sigma70-like,TraesCS4B02G163500,high,t,TF
Sigma70-like,TraesCS4B02G209300,high,t,TF
Sigma70-like,TraesCS4D02G210000,high,t,TF
Sigma70-like,TraesCS5B02G563800,high,t,TF
Sigma70-like,TraesCS5D02G551200,high,t,TF
Sigma70-like,TraesCS7A02G297900,high,t,TF
Sigma70-like,TraesCS7B02G184800,high,t,TF
Sigma70-like,TraesCS7D02G292000,high,t,TF
Sir2,TraesCS2A02G077800,high,t,TF
Sir2,TraesCS2B02G092700,high,t,TF
Sir2,TraesCS2D02G075800,high,t,TF
Sir2,TraesCS5A02G114700,high,t,TF
Sir2,TraesCS5D02G124700,high,t,TF
Sir2,TraesCSU01G136000,high,t,TF
SRS,TraesCS1A02G241400,high,t,TF
SRS,TraesCS1B02G253200,high,t,TF
SRS,TraesCS1D02G241300,high,t,TF
SRS,TraesCS3A02G491500,high,t,TF
SRS,TraesCS3B02G552400,high,t,TF
SRS,TraesCS3D02G497300,high,t,TF
SRS,TraesCS5A02G319200,high,t,TF
SRS,TraesCS5B02G319600,high,t,TF
SRS,TraesCS5D02G325400,high,t,TF
SRS,TraesCS7A02G270900,high,t,TF
SRS,TraesCS7A02G406300,high,t,TF
SRS,TraesCS7B02G169200,high,t,TF
SRS,TraesCS7B02G306300,high,t,TF
SRS,TraesCS7D02G271400,high,t,TF
SRS,TraesCS7D02G400000,high,t,TF
TAZ,TraesCS2A02G039500,high,t,TF
TAZ,TraesCS2A02G323000,high,t,TF
TAZ,TraesCS2A02G323200,high,t,TF
TAZ,TraesCS2B02G052300,high,t,TF
TAZ,TraesCS2B02G359400,high,t,TF
TAZ,TraesCS2B02G359600,high,t,TF
TAZ,TraesCS2D02G339900,high,t,TF
TAZ,TraesCS3A02G400400,high,t,TF
TAZ,TraesCS3A02G413600,high,t,TF
TAZ,TraesCS3A02G413700,high,t,TF
TAZ,TraesCS3B02G433400,high,t,TF
TAZ,TraesCS3B02G448000,high,t,TF
TAZ,TraesCS3B02G448100,high,t,TF
TAZ,TraesCS3D02G408000,high,t,TF
TAZ,TraesCS3D02G408100,high,t,TF
TAZ,TraesCS6A02G107300,high,t,TF
TAZ,TraesCS6B02G135800,high,t,TF
TAZ,TraesCS6D02G095400,high,t,TF
TAZ,TraesCS7A02G414500,high,t,TF
TAZ,TraesCS7B02G314400,high,t,TF
TAZ,TraesCS7D02G407600,high,t,TF
tify,TraesCS5A02G425100,high,f,TF
tify,TraesCS5B02G427100,high,f,TF
tify,TraesCS5D02G433500,high,f,TF
tify,TraesCS2A02G169300,high,t,TF
tify,TraesCS2A02G286700,high,t,TF
tify,TraesCS2A02G506500,high,t,TF
tify,TraesCS2B02G195600,high,t,TF
tify,TraesCS2B02G264000,high,t,TF
tify,TraesCS2B02G303600,high,t,TF
tify,TraesCS2B02G534800,high,t,TF
tify,TraesCS2D02G176800,high,t,TF
tify,TraesCS2D02G251700,high,t,TF
tify,TraesCS2D02G285300,high,t,TF
tify,TraesCS2D02G507200,high,t,TF
tify,TraesCS4A02G007800,high,t,TF
tify,TraesCS4A02G007900,high,t,TF
tify,TraesCS4A02G008000,high,t,TF
tify,TraesCS4A02G249400,high,t,TF
tify,TraesCS4A02G285900,high,t,TF
tify,TraesCS4B02G065300,high,t,TF
tify,TraesCS4B02G296900,high,t,TF
tify,TraesCS4B02G297000,high,t,TF
tify,TraesCS4B02G297100,high,t,TF
tify,TraesCS4B02G364700,high,t,TF
tify,TraesCS4D02G064200,high,t,TF
tify,TraesCS4D02G295800,high,t,TF
tify,TraesCS4D02G295900,high,t,TF
tify,TraesCS4D02G296000,high,t,TF
tify,TraesCS5A02G204900,high,t,TF
tify,TraesCS5A02G212800,high,t,TF
tify,TraesCS5A02G533000,high,t,TF
tify,TraesCS5A02G533100,high,t,TF
tify,TraesCS5B02G203400,high,t,TF
tify,TraesCS5B02G211000,high,t,TF
tify,TraesCS5D02G211200,high,t,TF
tify,TraesCS5D02G219300,high,t,TF
tify,TraesCS6A02G118800,high,t,TF
tify,TraesCS6A02G293800,high,t,TF
tify,TraesCS6B02G146800,high,t,TF
tify,TraesCS6B02G324300,high,t,TF
tify,TraesCS6D02G108700,high,t,TF
tify,TraesCS6D02G274700,high,t,TF
tify,TraesCS7A02G201100,high,t,TF
tify,TraesCS7A02G201200,high,t,TF
tify,TraesCS7A02G201300,high,t,TF
tify,TraesCS7A02G201400,high,t,TF
tify,TraesCS7A02G201500,high,t,TF
tify,TraesCS7A02G201600,high,t,TF
tify,TraesCS7A02G422900,high,t,TF
tify,TraesCS7A02G423100,high,t,TF
tify,TraesCS7B02G107700,high,t,TF
tify,TraesCS7B02G107800,high,t,TF
tify,TraesCS7B02G107900,high,t,TF
tify,TraesCS7B02G108000,high,t,TF
tify,TraesCS7B02G108200,high,t,TF
tify,TraesCS7B02G108300,high,t,TF
tify,TraesCS7B02G108400,high,t,TF
tify,TraesCS7B02G108500,high,t,TF
tify,TraesCS7B02G323600,high,t,TF
tify,TraesCS7D02G204200,high,t,TF
tify,TraesCS7D02G204300,high,t,TF
tify,TraesCS7D02G204400,high,t,TF
tify,TraesCS7D02G204500,high,t,TF
tify,TraesCS7D02G204600,high,t,TF
tify,TraesCS7D02G204700,high,t,TF
tify,TraesCS7D02G416000,high,t,TF
tify,TraesCSU01G139000,high,t,TF
tify,TraesCSU01G139100,high,t,TF
TUB,TraesCS1A02G273100,high,t,TF
TUB,TraesCS1A02G333900,high,t,TF
TUB,TraesCS1B02G282900,high,t,TF
TUB,TraesCS1B02G347200,high,t,TF
TUB,TraesCS1D02G273200,high,t,TF
TUB,TraesCS1D02G336400,high,t,TF
TUB,TraesCS2A02G120900,high,t,TF
TUB,TraesCS2A02G574000,high,t,TF
TUB,TraesCS2B02G141800,high,t,TF
TUB,TraesCS2B02G613800,high,t,TF
TUB,TraesCS2D02G122900,high,t,TF
TUB,TraesCS2D02G584900,high,t,TF
TUB,TraesCS3A02G270800,high,t,TF
TUB,TraesCS3A02G378300,high,t,TF
TUB,TraesCS3B02G304600,high,t,TF
TUB,TraesCS3B02G411000,high,t,TF
TUB,TraesCS3D02G270500,high,t,TF
TUB,TraesCS3D02G371600,high,t,TF
TUB,TraesCS4A02G140800,high,t,TF
TUB,TraesCS4A02G209000,high,t,TF
TUB,TraesCS4B02G112600,high,t,TF
TUB,TraesCS4B02G166400,high,t,TF
TUB,TraesCS4D02G110100,high,t,TF
TUB,TraesCS4D02G164200,high,t,TF
TUB,TraesCS5A02G124100,high,t,TF
TUB,TraesCS5B02G123800,high,t,TF
TUB,TraesCS5D02G132000,high,t,TF
TUB,TraesCS6A02G149400,high,t,TF
TUB,TraesCS6A02G272800,high,t,TF
TUB,TraesCS6B02G177300,high,t,TF
TUB,TraesCS6B02G300200,high,t,TF
TUB,TraesCS6D02G138700,high,t,TF
TUB,TraesCS6D02G252800,high,t,TF
TUB,TraesCS7A02G326400,high,t,TF
TUB,TraesCS7B02G227000,high,t,TF
TUB,TraesCS7D02G323100,high,t,TF
ULT,TraesCS3A02G317100,high,t,TF
ULT,TraesCS3B02G349300,high,t,TF
ULT,TraesCS3D02G314100,high,t,TF
VOZ,TraesCS3B02G326500,high,f,TF
VOZ,TraesCS1A02G335900,high,t,TF
VOZ,TraesCS1B02G349200,high,t,TF
VOZ,TraesCS1D02G338300,high,t,TF
VOZ,TraesCS3A02G291900,high,t,TF
VOZ,TraesCS3D02G291600,high,t,TF
Whirly,TraesCS4A02G395700,high,t,TF
Whirly,TraesCS6A02G131700,high,t,TF
Whirly,TraesCS6B02G160100,high,t,TF
Whirly,TraesCS6D02G121500,high,t,TF
Whirly,TraesCS7A02G095300,high,t,TF
Whirly,TraesCS7D02G091500,high,t,TF
WRKY,TraesCS1A02G421900,high,f,TF
WRKY,TraesCS1B02G453300,high,f,TF
WRKY,TraesCS2A02G021400,high,f,TF
WRKY,TraesCS2B02G289000,high,f,TF
WRKY,TraesCS2D02G051500,high,f,TF
WRKY,TraesCS4A02G135000,high,f,TF
WRKY,TraesCS5A02G344300,high,f,TF
WRKY,TraesCS7A02G096200,high,f,TF
WRKY,TraesCS7A02G096400,high,f,TF
WRKY,TraesCS1A02G070400,high,t,TF
WRKY,TraesCS1A02G121500,high,t,TF
WRKY,TraesCS1A02G197400,high,t,TF
WRKY,TraesCS1A02G298600,high,t,TF
WRKY,TraesCS1A02G300900,high,t,TF
WRKY,TraesCS1A02G301000,high,t,TF
WRKY,TraesCS1A02G301100,high,t,TF
WRKY,TraesCS1A02G301200,high,t,TF
WRKY,TraesCS1A02G348600,high,t,TF
WRKY,TraesCS1A02G358100,high,t,TF
WRKY,TraesCS1A02G358400,high,t,TF
WRKY,TraesCS1A02G401800,high,t,TF
WRKY,TraesCS1A02G410500,high,t,TF
WRKY,TraesCS1A02G410600,high,t,TF
WRKY,TraesCS1A02G410700,high,t,TF
WRKY,TraesCS1A02G421800,high,t,TF
WRKY,TraesCS1B02G088900,high,t,TF
WRKY,TraesCS1B02G212000,high,t,TF
WRKY,TraesCS1B02G243100,high,t,TF
WRKY,TraesCS1B02G308200,high,t,TF
WRKY,TraesCS1B02G310900,high,t,TF
WRKY,TraesCS1B02G311000,high,t,TF
WRKY,TraesCS1B02G363200,high,t,TF
WRKY,TraesCS1B02G374700,high,t,TF
WRKY,TraesCS1B02G374900,high,t,TF
WRKY,TraesCS1B02G434300,high,t,TF
WRKY,TraesCS1B02G440300,high,t,TF
WRKY,TraesCS1B02G440500,high,t,TF
WRKY,TraesCS1B02G440600,high,t,TF
WRKY,TraesCS1B02G440700,high,t,TF
WRKY,TraesCS1B02G453200,high,t,TF
WRKY,TraesCS1B02G455000,high,t,TF
WRKY,TraesCS1D02G072900,high,t,TF
WRKY,TraesCS1D02G122400,high,t,TF
WRKY,TraesCS1D02G200900,high,t,TF
WRKY,TraesCS1D02G292700,high,t,TF
WRKY,TraesCS1D02G300300,high,t,TF
WRKY,TraesCS1D02G300400,high,t,TF
WRKY,TraesCS1D02G300500,high,t,TF
WRKY,TraesCS1D02G300600,high,t,TF
WRKY,TraesCS1D02G300700,high,t,TF
WRKY,TraesCS1D02G300900,high,t,TF
WRKY,TraesCS1D02G351600,high,t,TF
WRKY,TraesCS1D02G362900,high,t,TF
WRKY,TraesCS1D02G363300,high,t,TF
WRKY,TraesCS1D02G412500,high,t,TF
WRKY,TraesCS1D02G418000,high,t,TF
WRKY,TraesCS1D02G418400,high,t,TF
WRKY,TraesCS1D02G418500,high,t,TF
WRKY,TraesCS1D02G418600,high,t,TF
WRKY,TraesCS1D02G429800,high,t,TF
WRKY,TraesCS1D02G429900,high,t,TF
WRKY,TraesCS1D02G430000,high,t,TF
WRKY,TraesCS1D02G431600,high,t,TF
WRKY,TraesCS2A02G011000,high,t,TF
WRKY,TraesCS2A02G019300,high,t,TF
WRKY,TraesCS2A02G043600,high,t,TF
WRKY,TraesCS2A02G043700,high,t,TF
WRKY,TraesCS2A02G043800,high,t,TF
WRKY,TraesCS2A02G052100,high,t,TF
WRKY,TraesCS2A02G104800,high,t,TF
WRKY,TraesCS2A02G104900,high,t,TF
WRKY,TraesCS2A02G161500,high,t,TF
WRKY,TraesCS2A02G182700,high,t,TF
WRKY,TraesCS2A02G189700,high,t,TF
WRKY,TraesCS2A02G261900,high,t,TF
WRKY,TraesCS2A02G270200,high,t,TF
WRKY,TraesCS2A02G330500,high,t,TF
WRKY,TraesCS2A02G392100,high,t,TF
WRKY,TraesCS2A02G433000,high,t,TF
WRKY,TraesCS2A02G443800,high,t,TF
WRKY,TraesCS2A02G489500,high,t,TF
WRKY,TraesCS2A02G497400,high,t,TF
WRKY,TraesCS2B02G010500,high,t,TF
WRKY,TraesCS2B02G056300,high,t,TF
WRKY,TraesCS2B02G056400,high,t,TF
WRKY,TraesCS2B02G121800,high,t,TF
WRKY,TraesCS2B02G121900,high,t,TF
WRKY,TraesCS2B02G187500,high,t,TF
WRKY,TraesCS2B02G209200,high,t,TF
WRKY,TraesCS2B02G217400,high,t,TF
WRKY,TraesCS2B02G280300,high,t,TF
WRKY,TraesCS2B02G351600,high,t,TF
WRKY,TraesCS2B02G410400,high,t,TF
WRKY,TraesCS2B02G454300,high,t,TF
WRKY,TraesCS2B02G465000,high,t,TF
WRKY,TraesCS2B02G517400,high,t,TF
WRKY,TraesCS2D02G011700,high,t,TF
WRKY,TraesCS2D02G042700,high,t,TF
WRKY,TraesCS2D02G051000,high,t,TF
WRKY,TraesCS2D02G104500,high,t,TF
WRKY,TraesCS2D02G104600,high,t,TF
WRKY,TraesCS2D02G104700,high,t,TF
WRKY,TraesCS2D02G168600,high,t,TF
WRKY,TraesCS2D02G190500,high,t,TF
WRKY,TraesCS2D02G198100,high,t,TF
WRKY,TraesCS2D02G262100,high,t,TF
WRKY,TraesCS2D02G269200,high,t,TF
WRKY,TraesCS2D02G332300,high,t,TF
WRKY,TraesCS2D02G390200,high,t,TF
WRKY,TraesCS2D02G431000,high,t,TF
WRKY,TraesCS2D02G443000,high,t,TF
WRKY,TraesCS2D02G489700,high,t,TF
WRKY,TraesCS2D02G497600,high,t,TF
WRKY,TraesCS2D02G497700,high,t,TF
WRKY,TraesCS3A02G111200,high,t,TF
WRKY,TraesCS3A02G116200,high,t,TF
WRKY,TraesCS3A02G167200,high,t,TF
WRKY,TraesCS3A02G209800,high,t,TF
WRKY,TraesCS3A02G228600,high,t,TF
WRKY,TraesCS3A02G229300,high,t,TF
WRKY,TraesCS3A02G242500,high,t,TF
WRKY,TraesCS3A02G248700,high,t,TF
WRKY,TraesCS3A02G280400,high,t,TF
WRKY,TraesCS3A02G281900,high,t,TF
WRKY,TraesCS3A02G289700,high,t,TF
WRKY,TraesCS3A02G343000,high,t,TF
WRKY,TraesCS3A02G343100,high,t,TF
WRKY,TraesCS3A02G343500,high,t,TF
WRKY,TraesCS3A02G343600,high,t,TF
WRKY,TraesCS3A02G343700,high,t,TF
WRKY,TraesCS3A02G343900,high,t,TF
WRKY,TraesCS3A02G347500,high,t,TF
WRKY,TraesCS3A02G360900,high,t,TF
WRKY,TraesCS3A02G527300,high,t,TF
WRKY,TraesCS3B02G129900,high,t,TF
WRKY,TraesCS3B02G130000,high,t,TF
WRKY,TraesCS3B02G135300,high,t,TF
WRKY,TraesCS3B02G199000,high,t,TF
WRKY,TraesCS3B02G240200,high,t,TF
WRKY,TraesCS3B02G255400,high,t,TF
WRKY,TraesCS3B02G256000,high,t,TF
WRKY,TraesCS3B02G270500,high,t,TF
WRKY,TraesCS3B02G277300,high,t,TF
WRKY,TraesCS3B02G315600,high,t,TF
WRKY,TraesCS3B02G324400,high,t,TF
WRKY,TraesCS3B02G375200,high,t,TF
WRKY,TraesCS3B02G375300,high,t,TF
WRKY,TraesCS3B02G375600,high,t,TF
WRKY,TraesCS3B02G375700,high,t,TF
WRKY,TraesCS3B02G375800,high,t,TF
WRKY,TraesCS3B02G379200,high,t,TF
WRKY,TraesCS3B02G393300,high,t,TF
WRKY,TraesCS3B02G595800,high,t,TF
WRKY,TraesCS3D02G029100,high,t,TF
WRKY,TraesCS3D02G113200,high,t,TF
WRKY,TraesCS3D02G113300,high,t,TF
WRKY,TraesCS3D02G118100,high,t,TF
WRKY,TraesCS3D02G173300,high,t,TF
WRKY,TraesCS3D02G212700,high,t,TF
WRKY,TraesCS3D02G226300,high,t,TF
WRKY,TraesCS3D02G227400,high,t,TF
WRKY,TraesCS3D02G238300,high,t,TF
WRKY,TraesCS3D02G242500,high,t,TF
WRKY,TraesCS3D02G248500,high,t,TF
WRKY,TraesCS3D02G280200,high,t,TF
WRKY,TraesCS3D02G281900,high,t,TF
WRKY,TraesCS3D02G289500,high,t,TF
WRKY,TraesCS3D02G337000,high,t,TF
WRKY,TraesCS3D02G337100,high,t,TF
WRKY,TraesCS3D02G337300,high,t,TF
WRKY,TraesCS3D02G337400,high,t,TF
WRKY,TraesCS3D02G337500,high,t,TF
WRKY,TraesCS3D02G337600,high,t,TF
WRKY,TraesCS3D02G341100,high,t,TF
WRKY,TraesCS3D02G354700,high,t,TF
WRKY,TraesCS3D02G532800,high,t,TF
WRKY,TraesCS4A02G128100,high,t,TF
WRKY,TraesCS4A02G162500,high,t,TF
WRKY,TraesCS4A02G193600,high,t,TF
WRKY,TraesCS4A02G246000,high,t,TF
WRKY,TraesCS4A02G320800,high,t,TF
WRKY,TraesCS4A02G396200,high,t,TF
WRKY,TraesCS4A02G396300,high,t,TF
WRKY,TraesCS4A02G396400,high,t,TF
WRKY,TraesCS4B02G069500,high,t,TF
WRKY,TraesCS4B02G121500,high,t,TF
WRKY,TraesCS4B02G165900,high,t,TF
WRKY,TraesCS4B02G170100,high,t,TF
WRKY,TraesCS4B02G176700,high,t,TF
WRKY,TraesCS4D02G014100,high,t,TF
WRKY,TraesCS4D02G068200,high,t,TF
WRKY,TraesCS4D02G119700,high,t,TF
WRKY,TraesCS4D02G151700,high,t,TF
WRKY,TraesCS4D02G172200,high,t,TF
WRKY,TraesCS4D02G178400,high,t,TF
WRKY,TraesCS4D02G320000,high,t,TF
